,file,filename,filesize,instrument,percussion,note,octave,pitch,length,dynamic,style
19,cello/cello_As5_05_pianissimo_arco-normal.mp3,cello_As5_05_pianissimo_arco-normal,10865,cello,False,A#,5.0,932.33,05,pianissimo,arco-normal
20,cello/cello_As3_1_fortissimo_arco-normal.mp3,cello_As3_1_fortissimo_arco-normal,14628,cello,False,A#,3.0,233.08,1,fortissimo,arco-normal
21,cello/cello_F4_1_pianissimo_arco-normal.mp3,cello_F4_1_pianissimo_arco-normal,14629,cello,False,F,4.0,349.23,1,pianissimo,arco-normal
22,cello/cello_Gs5_025_forte_arco-normal.mp3,cello_Gs5_025_forte_arco-normal,9298,cello,False,G#,5.0,830.61,025,forte,arco-normal
23,cello/cello_C2_phrase_forte_con-sord.mp3,cello_C2_phrase_forte_con-sord,248162,cello,False,C,2.0,65.41,phrase,forte,con-sord
24,cello/cello_Gs2_15_pianissimo_arco-normal.mp3,cello_Gs2_15_pianissimo_arco-normal,29359,cello,False,G#,2.0,103.83,15,pianissimo,arco-normal
25,cello/cello_G3_1_mezzo-piano_arco-normal.mp3,cello_G3_1_mezzo-piano_arco-normal,16821,cello,False,G,3.0,196.0,1,mezzo-piano,arco-normal
26,cello/cello_Cs4_025_pianissimo_arco-normal.mp3,cello_Cs4_025_pianissimo_arco-normal,9300,cello,False,C#,4.0,277.18,025,pianissimo,arco-normal
27,cello/cello_C6_1_mezzo-piano_arco-normal.mp3,cello_C6_1_mezzo-piano_arco-normal,14313,cello,False,C,6.0,1046.5,1,mezzo-piano,arco-normal
28,cello/cello_F5_1_forte_arco-normal.mp3,cello_F5_1_forte_arco-normal,14627,cello,False,F,5.0,698.46,1,forte,arco-normal
29,cello/cello_A3_025_fortissimo_arco-normal.mp3,cello_A3_025_fortissimo_arco-normal,9299,cello,False,A,3.0,220.0,025,fortissimo,arco-normal
30,cello/cello_Gs2_025_fortissimo_arco-normal.mp3,cello_Gs2_025_fortissimo_arco-normal,8984,cello,False,G#,2.0,103.83,025,fortissimo,arco-normal
31,cello/cello_A5_05_pianissimo_arco-normal.mp3,cello_A5_05_pianissimo_arco-normal,10238,cello,False,A,5.0,880.0,05,pianissimo,arco-normal
32,cello/cello_As3_05_mezzo-piano_arco-normal.mp3,cello_As3_05_mezzo-piano_arco-normal,10552,cello,False,A#,3.0,233.08,05,mezzo-piano,arco-normal
33,cello/cello_B3_15_mezzo-piano_arco-normal.mp3,cello_B3_15_mezzo-piano_arco-normal,32808,cello,False,B,3.0,246.94,15,mezzo-piano,arco-normal
34,cello/cello_C3_15_piano_arco-normal.mp3,cello_C3_15_piano_arco-normal,30614,cello,False,C,3.0,130.81,15,piano,arco-normal
35,cello/cello_Ds5_05_fortissimo_arco-normal.mp3,cello_Ds5_05_fortissimo_arco-normal,8985,cello,False,D#,5.0,622.25,05,fortissimo,arco-normal
36,cello/cello_As4_15_pianissimo_arco-normal.mp3,cello_As4_15_pianissimo_arco-normal,29048,cello,False,A#,4.0,466.16,15,pianissimo,arco-normal
37,cello/cello_D3_025_pianissimo_arco-normal.mp3,cello_D3_025_pianissimo_arco-normal,12745,cello,False,D,3.0,146.83,025,pianissimo,arco-normal
38,cello/cello_Gs3_05_pianissimo_arco-normal.mp3,cello_Gs3_05_pianissimo_arco-normal,10865,cello,False,G#,3.0,207.65,05,pianissimo,arco-normal
39,cello/cello_E4_1_forte_arco-normal.mp3,cello_E4_1_forte_arco-normal,14940,cello,False,E,4.0,329.63,1,forte,arco-normal
40,cello/cello_B2_025_mezzo-piano_arco-normal.mp3,cello_B2_025_mezzo-piano_arco-normal,13373,cello,False,B,2.0,123.47,025,mezzo-piano,arco-normal
41,cello/cello_Ds4_15_mezzo-piano_arco-normal.mp3,cello_Ds4_15_mezzo-piano_arco-normal,30614,cello,False,D#,4.0,311.13,15,mezzo-piano,arco-normal
42,cello/cello_Cs4_1_pianissimo_arco-normal.mp3,cello_Cs4_1_pianissimo_arco-normal,15883,cello,False,C#,4.0,277.18,1,pianissimo,arco-normal
43,cello/cello_Cs2_025_pianissimo_arco-normal.mp3,cello_Cs2_025_pianissimo_arco-normal,9610,cello,False,C#,2.0,69.3,025,pianissimo,arco-normal
44,cello/cello_G5_025_mezzo-piano_arco-normal.mp3,cello_G5_025_mezzo-piano_arco-normal,9611,cello,False,G,5.0,783.99,025,mezzo-piano,arco-normal
45,cello/cello_A5_025_fortissimo_arco-normal.mp3,cello_A5_025_fortissimo_arco-normal,10239,cello,False,A,5.0,880.0,025,fortissimo,arco-normal
46,cello/cello_E4_05_mezzo-piano_arco-normal.mp3,cello_E4_05_mezzo-piano_arco-normal,12746,cello,False,E,4.0,329.63,05,mezzo-piano,arco-normal
47,cello/cello_E5_1_pianissimo_arco-normal.mp3,cello_E5_1_pianissimo_arco-normal,15567,cello,False,E,5.0,659.26,1,pianissimo,arco-normal
48,cello/cello_A3_1_mezzo-piano_arco-normal.mp3,cello_A3_1_mezzo-piano_arco-normal,20896,cello,False,A,3.0,220.0,1,mezzo-piano,arco-normal
49,cello/cello_G4_15_pianissimo_arco-normal.mp3,cello_G4_15_pianissimo_arco-normal,28419,cello,False,G,4.0,392.0,15,pianissimo,arco-normal
50,cello/cello_Gs5_1_mezzo-piano_arco-normal.mp3,cello_Gs5_1_mezzo-piano_arco-normal,16508,cello,False,G#,5.0,830.61,1,mezzo-piano,arco-normal
51,cello/cello_Cs5_15_forte_arco-normal.mp3,cello_Cs5_15_forte_arco-normal,30300,cello,False,C#,5.0,554.37,15,forte,arco-normal
52,cello/cello_B5_1_forte_arco-normal.mp3,cello_B5_1_forte_arco-normal,13686,cello,False,B,5.0,987.77,1,forte,arco-normal
53,cello/cello_Ds4_025_forte_arco-normal.mp3,cello_Ds4_025_forte_arco-normal,10238,cello,False,D#,4.0,311.13,025,forte,arco-normal
54,cello/cello_C4_long_mezzo-forte_arco-harmonic.mp3,cello_C4_long_mezzo-forte_arco-harmonic,15255,cello,False,C,4.0,261.63,long,mezzo-forte,arco-harmonic
55,cello/cello_C2_05_forte_arco-normal.mp3,cello_C2_05_forte_arco-normal,11806,cello,False,C,2.0,65.41,05,forte,arco-normal
56,cello/cello_As4_15_fortissimo_arco-normal.mp3,cello_As4_15_fortissimo_arco-normal,25913,cello,False,A#,4.0,466.16,15,fortissimo,arco-normal
57,cello/cello_Ds2_1_mezzo-piano_molto-vibrato.mp3,cello_Ds2_1_mezzo-piano_molto-vibrato,10553,cello,False,D#,2.0,77.78,1,mezzo-piano,molto-vibrato
58,cello/cello_Ds5_05_pianissimo_arco-normal.mp3,cello_Ds5_05_pianissimo_arco-normal,9300,cello,False,D#,5.0,622.25,05,pianissimo,arco-normal
59,cello/cello_A5_05_fortissimo_arco-normal.mp3,cello_A5_05_fortissimo_arco-normal,14001,cello,False,A,5.0,880.0,05,fortissimo,arco-normal
60,cello/cello_F2_15_forte_arco-normal.mp3,cello_F2_15_forte_arco-normal,31554,cello,False,F,2.0,87.31,15,forte,arco-normal
61,cello/cello_As2_025_mezzo-forte_arco-col-legno-battuto.mp3,cello_As2_025_mezzo-forte_arco-col-legno-battuto,7731,cello,False,A#,2.0,116.54,025,mezzo-forte,arco-col-legno-battuto
62,cello/cello_C5_025_mezzo-piano_arco-normal.mp3,cello_C5_025_mezzo-piano_arco-normal,8044,cello,False,C,5.0,523.25,025,mezzo-piano,arco-normal
63,cello/cello_B2_025_piano_arco-normal.mp3,cello_B2_025_piano_arco-normal,10552,cello,False,B,2.0,123.47,025,piano,arco-normal
64,cello/cello_E5_15_forte_arco-normal.mp3,cello_E5_15_forte_arco-normal,27479,cello,False,E,5.0,659.26,15,forte,arco-normal
65,cello/cello_Gs2_025_pianissimo_arco-normal.mp3,cello_Gs2_025_pianissimo_arco-normal,10551,cello,False,G#,2.0,103.83,025,pianissimo,arco-normal
66,cello/cello_Cs4_1_fortissimo_arco-normal.mp3,cello_Cs4_1_fortissimo_arco-normal,14314,cello,False,C#,4.0,277.18,1,fortissimo,arco-normal
67,cello/cello_Gs3_05_fortissimo_arco-normal.mp3,cello_Gs3_05_fortissimo_arco-normal,14941,cello,False,G#,3.0,207.65,05,fortissimo,arco-normal
68,cello/cello_Fs3_025_mezzo-forte_arco-col-legno-battuto.mp3,cello_Fs3_025_mezzo-forte_arco-col-legno-battuto,8045,cello,False,F#,3.0,185.0,025,mezzo-forte,arco-col-legno-battuto
69,cello/cello_As3_15_forte_arco-normal.mp3,cello_As3_15_forte_arco-normal,29673,cello,False,A#,3.0,233.08,15,forte,arco-normal
70,cello/cello_C2_025_mezzo-forte_arco-col-legno-battuto.mp3,cello_C2_025_mezzo-forte_arco-col-legno-battuto,12433,cello,False,C,2.0,65.41,025,mezzo-forte,arco-col-legno-battuto
71,cello/cello_D3_025_fortissimo_arco-normal.mp3,cello_D3_025_fortissimo_arco-normal,9299,cello,False,D,3.0,146.83,025,fortissimo,arco-normal
72,cello/cello_C6_1_forte_arco-normal.mp3,cello_C6_1_forte_arco-normal,14940,cello,False,C,6.0,1046.5,1,forte,arco-normal
73,cello/cello_Cs4_1_mezzo-piano_non-vibrato.mp3,cello_Cs4_1_mezzo-piano_non-vibrato,8672,cello,False,C#,4.0,277.18,1,mezzo-piano,non-vibrato
74,cello/cello_E5_1_fortissimo_arco-normal.mp3,cello_E5_1_fortissimo_arco-normal,14001,cello,False,E,5.0,659.26,1,fortissimo,arco-normal
75,cello/cello_F4_05_pianissimo_arco-normal.mp3,cello_F4_05_pianissimo_arco-normal,9613,cello,False,F,4.0,349.23,05,pianissimo,arco-normal
76,cello/cello_A5_025_pianissimo_arco-normal.mp3,cello_A5_025_pianissimo_arco-normal,7730,cello,False,A,5.0,880.0,025,pianissimo,arco-normal
77,cello/cello_G3_phrase_fortissimo_arco-tremolo.mp3,cello_G3_phrase_fortissimo_arco-tremolo,162272,cello,False,G,3.0,196.0,phrase,fortissimo,arco-tremolo
78,cello/cello_Cs2_025_fortissimo_arco-normal.mp3,cello_Cs2_025_fortissimo_arco-normal,9611,cello,False,C#,2.0,69.3,025,fortissimo,arco-normal
79,cello/cello_Fs4_1_mezzo-forte_arco-harmonic.mp3,cello_Fs4_1_mezzo-forte_arco-harmonic,14314,cello,False,F#,4.0,369.99,1,mezzo-forte,arco-harmonic
80,cello/cello_Gs3_1_pianissimo_arco-normal.mp3,cello_Gs3_1_pianissimo_arco-normal,15567,cello,False,G#,3.0,207.65,1,pianissimo,arco-normal
81,cello/cello_G5_15_mezzo-piano_arco-normal.mp3,cello_G5_15_mezzo-piano_arco-normal,29360,cello,False,G,5.0,783.99,15,mezzo-piano,arco-normal
82,cello/cello_C3_1_mezzo-piano_non-vibrato.mp3,cello_C3_1_mezzo-piano_non-vibrato,11807,cello,False,C,3.0,130.81,1,mezzo-piano,non-vibrato
83,cello/cello_G3_025_forte_arco-normal.mp3,cello_G3_025_forte_arco-normal,12432,cello,False,G,3.0,196.0,025,forte,arco-normal
84,cello/cello_Cs4_025_mezzo-piano_arco-normal.mp3,cello_Cs4_025_mezzo-piano_arco-normal,11179,cello,False,C#,4.0,277.18,025,mezzo-piano,arco-normal
85,cello/cello_As4_025_forte_arco-normal.mp3,cello_As4_025_forte_arco-normal,9611,cello,False,A#,4.0,466.16,025,forte,arco-normal
86,cello/cello_As6_1_mezzo-forte_arco-harmonic.mp3,cello_As6_1_mezzo-forte_arco-harmonic,11493,cello,False,A#,6.0,1864.66,1,mezzo-forte,arco-harmonic
87,cello/cello_C3_1_pianissimo_arco-normal.mp3,cello_C3_1_pianissimo_arco-normal,14626,cello,False,C,3.0,130.81,1,pianissimo,arco-normal
88,cello/cello_E5_025_forte_arco-normal.mp3,cello_E5_025_forte_arco-normal,8984,cello,False,E,5.0,659.26,025,forte,arco-normal
89,cello/cello_D5_025_fortissimo_arco-normal.mp3,cello_D5_025_fortissimo_arco-normal,7731,cello,False,D,5.0,587.33,025,fortissimo,arco-normal
90,cello/cello_A4_025_mezzo-piano_arco-normal.mp3,cello_A4_025_mezzo-piano_arco-normal,11806,cello,False,A,4.0,440.0,025,mezzo-piano,arco-normal
91,cello/cello_C6_05_forte_arco-normal.mp3,cello_C6_05_forte_arco-normal,9611,cello,False,C,6.0,1046.5,05,forte,arco-normal
92,cello/cello_G5_05_fortissimo_arco-normal.mp3,cello_G5_05_fortissimo_arco-normal,10866,cello,False,G,5.0,783.99,05,fortissimo,arco-normal
93,cello/cello_Gs4_025_pianissimo_arco-normal.mp3,cello_Gs4_025_pianissimo_arco-normal,6792,cello,False,G#,4.0,415.3,025,pianissimo,arco-normal
94,cello/cello_B2_025_forte_arco-normal.mp3,cello_B2_025_forte_arco-normal,12119,cello,False,B,2.0,123.47,025,forte,arco-normal
95,cello/cello_F2_15_piano_arco-normal.mp3,cello_F2_15_piano_arco-normal,29987,cello,False,F,2.0,87.31,15,piano,arco-normal
96,cello/cello_Cs5_1_forte_arco-normal.mp3,cello_Cs5_1_forte_arco-normal,15881,cello,False,C#,5.0,554.37,1,forte,arco-normal
97,cello/cello_G3_15_mezzo-piano_arco-normal.mp3,cello_G3_15_mezzo-piano_arco-normal,33121,cello,False,G,3.0,196.0,15,mezzo-piano,arco-normal
98,cello/cello_F4_1_fortissimo_arco-normal.mp3,cello_F4_1_fortissimo_arco-normal,14941,cello,False,F,4.0,349.23,1,fortissimo,arco-normal
99,cello/cello_Cs4_05_forte_arco-normal.mp3,cello_Cs4_05_forte_arco-normal,10552,cello,False,C#,4.0,277.18,05,forte,arco-normal
100,cello/cello_As3_1_pianissimo_arco-normal.mp3,cello_As3_1_pianissimo_arco-normal,13688,cello,False,A#,3.0,233.08,1,pianissimo,arco-normal
101,cello/cello_G3_025_piano_arco-normal.mp3,cello_G3_025_piano_arco-normal,11179,cello,False,G,3.0,196.0,025,piano,arco-normal
102,cello/cello_As5_05_fortissimo_arco-normal.mp3,cello_As5_05_fortissimo_arco-normal,9299,cello,False,A#,5.0,932.33,05,fortissimo,arco-normal
103,cello/cello_Ds4_15_pianissimo_arco-normal.mp3,cello_Ds4_15_pianissimo_arco-normal,29048,cello,False,D#,4.0,311.13,15,pianissimo,arco-normal
104,cello/cello_A3_025_pianissimo_arco-normal.mp3,cello_A3_025_pianissimo_arco-normal,11492,cello,False,A,3.0,220.0,025,pianissimo,arco-normal
105,cello/cello_D3_025_mezzo-piano_arco-normal.mp3,cello_D3_025_mezzo-piano_arco-normal,12746,cello,False,D,3.0,146.83,025,mezzo-piano,arco-normal
106,cello/cello_Cs4_025_fortissimo_arco-normal.mp3,cello_Cs4_025_fortissimo_arco-normal,9299,cello,False,C#,4.0,277.18,025,fortissimo,arco-normal
107,cello/cello_C2_phrase_mezzo-forte_arco-legato.mp3,cello_C2_phrase_mezzo-forte_arco-legato,156002,cello,False,C,2.0,65.41,phrase,mezzo-forte,arco-legato
108,cello/cello_C2_phrase_mezzo-forte_arco-glissando.mp3,cello_C2_phrase_mezzo-forte_arco-glissando,270419,cello,False,C,2.0,65.41,phrase,mezzo-forte,arco-glissando
109,cello/cello_Gs2_15_fortissimo_arco-normal.mp3,cello_Gs2_15_fortissimo_arco-normal,27166,cello,False,G#,2.0,103.83,15,fortissimo,arco-normal
110,cello/cello_Gs4_1_forte_arco-normal.mp3,cello_Gs4_1_forte_arco-normal,15881,cello,False,G#,4.0,415.3,1,forte,arco-normal
111,cello/cello_As2_05_pianissimo_arco-normal.mp3,cello_As2_05_pianissimo_arco-normal,10551,cello,False,A#,2.0,116.54,05,pianissimo,arco-normal
112,cello/cello_Ds4_05_forte_arco-normal.mp3,cello_Ds4_05_forte_arco-normal,9925,cello,False,D#,4.0,311.13,05,forte,arco-normal
113,cello/cello_Ds3_15_fortissimo_arco-normal.mp3,cello_Ds3_15_fortissimo_arco-normal,26540,cello,False,D#,3.0,155.56,15,fortissimo,arco-normal
114,cello/cello_A4_1_pianissimo_arco-normal.mp3,cello_A4_1_pianissimo_arco-normal,17450,cello,False,A,4.0,440.0,1,pianissimo,arco-normal
115,cello/cello_G2_025_pianissimo_arco-normal.mp3,cello_G2_025_pianissimo_arco-normal,9924,cello,False,G,2.0,98.0,025,pianissimo,arco-normal
116,cello/cello_G4_1_mezzo-piano_arco-normal.mp3,cello_G4_1_mezzo-piano_arco-normal,14940,cello,False,G,4.0,392.0,1,mezzo-piano,arco-normal
117,cello/cello_Gs5_15_pianissimo_arco-normal.mp3,cello_Gs5_15_pianissimo_arco-normal,20896,cello,False,G#,5.0,830.61,15,pianissimo,arco-normal
118,cello/cello_C7_1_mezzo-forte_arco-harmonic.mp3,cello_C7_1_mezzo-forte_arco-harmonic,7104,cello,False,C,7.0,2093.0,1,mezzo-forte,arco-harmonic
119,cello/cello_Fs3_1_mezzo-piano_non-vibrato.mp3,cello_Fs3_1_mezzo-piano_non-vibrato,12120,cello,False,F#,3.0,185.0,1,mezzo-piano,non-vibrato
120,cello/cello_Gs2_15_forte_arco-normal.mp3,cello_Gs2_15_forte_arco-normal,30300,cello,False,G#,2.0,103.83,15,forte,arco-normal
121,cello/cello_Fs3_15_piano_arco-normal.mp3,cello_Fs3_15_piano_arco-normal,29987,cello,False,F#,3.0,185.0,15,piano,arco-normal
122,cello/cello_B4_025_fortissimo_arco-normal.mp3,cello_B4_025_fortissimo_arco-normal,8672,cello,False,B,4.0,493.88,025,fortissimo,arco-normal
123,cello/cello_F2_15_fortissimo_arco-normal.mp3,cello_F2_15_fortissimo_arco-normal,27792,cello,False,F,2.0,87.31,15,fortissimo,arco-normal
124,cello/cello_Ds4_1_mezzo-piano_arco-major-trill.mp3,cello_Ds4_1_mezzo-piano_arco-major-trill,10239,cello,False,D#,4.0,311.13,1,mezzo-piano,arco-major-trill
125,cello/cello_As4_1_mezzo-piano_arco-normal.mp3,cello_As4_1_mezzo-piano_arco-normal,16194,cello,False,A#,4.0,466.16,1,mezzo-piano,arco-normal
126,cello/cello_F5_05_mezzo-piano_arco-normal.mp3,cello_F5_05_mezzo-piano_arco-normal,10865,cello,False,F,5.0,698.46,05,mezzo-piano,arco-normal
127,cello/cello_Cs6_1_mezzo-forte_arco-harmonic.mp3,cello_Cs6_1_mezzo-forte_arco-harmonic,12120,cello,False,C#,6.0,1108.73,1,mezzo-forte,arco-harmonic
128,cello/cello_D3_phrase_fortissimo_arco-au-talon.mp3,cello_D3_phrase_fortissimo_arco-au-talon,167287,cello,False,D,3.0,146.83,phrase,fortissimo,arco-au-talon
129,cello/cello_Ds5_1_forte_arco-normal.mp3,cello_Ds5_1_forte_arco-normal,16194,cello,False,D#,5.0,622.25,1,forte,arco-normal
130,cello/cello_D3_1_fortissimo_arco-normal.mp3,cello_D3_1_fortissimo_arco-normal,15882,cello,False,D,3.0,146.83,1,fortissimo,arco-normal
131,cello/cello_A2_15_piano_arco-normal.mp3,cello_A2_15_piano_arco-normal,29360,cello,False,A,2.0,110.0,15,piano,arco-normal
132,cello/cello_Gs5_15_mezzo-piano_arco-normal.mp3,cello_Gs5_15_mezzo-piano_arco-normal,29987,cello,False,G#,5.0,830.61,15,mezzo-piano,arco-normal
133,cello/cello_B5_025_forte_arco-normal.mp3,cello_B5_025_forte_arco-normal,8984,cello,False,B,5.0,987.77,025,forte,arco-normal
134,cello/cello_E2_025_forte_arco-normal.mp3,cello_E2_025_forte_arco-normal,10238,cello,False,E,2.0,82.41,025,forte,arco-normal
135,cello/cello_As3_025_forte_arco-normal.mp3,cello_As3_025_forte_arco-normal,10552,cello,False,A#,3.0,233.08,025,forte,arco-normal
136,cello/cello_Ds3_025_fortissimo_arco-normal.mp3,cello_Ds3_025_fortissimo_arco-normal,8985,cello,False,D#,3.0,155.56,025,fortissimo,arco-normal
137,cello/cello_Ds2_1_pianissimo_arco-normal.mp3,cello_Ds2_1_pianissimo_arco-normal,17447,cello,False,D#,2.0,77.78,1,pianissimo,arco-normal
138,cello/cello_G2_05_pianissimo_arco-normal.mp3,cello_G2_05_pianissimo_arco-normal,13685,cello,False,G,2.0,98.0,05,pianissimo,arco-normal
139,cello/cello_F3_05_fortissimo_arco-normal.mp3,cello_F3_05_fortissimo_arco-normal,9926,cello,False,F,3.0,174.61,05,fortissimo,arco-normal
140,cello/cello_G4_025_pianissimo_arco-normal.mp3,cello_G4_025_pianissimo_arco-normal,6792,cello,False,G,4.0,392.0,025,pianissimo,arco-normal
141,cello/cello_A4_1_mezzo-piano_arco-normal.mp3,cello_A4_1_mezzo-piano_arco-normal,16508,cello,False,A,4.0,440.0,1,mezzo-piano,arco-normal
142,cello/cello_Fs5_1_fortissimo_arco-normal.mp3,cello_Fs5_1_fortissimo_arco-normal,25599,cello,False,F#,5.0,739.99,1,fortissimo,arco-normal
143,cello/cello_B5_1_pianissimo_arco-normal.mp3,cello_B5_1_pianissimo_arco-normal,14940,cello,False,B,5.0,987.77,1,pianissimo,arco-normal
144,cello/cello_G4_025_forte_arco-normal.mp3,cello_G4_025_forte_arco-normal,9611,cello,False,G,4.0,392.0,025,forte,arco-normal
145,cello/cello_A4_15_mezzo-piano_arco-normal.mp3,cello_A4_15_mezzo-piano_arco-normal,33121,cello,False,A,4.0,440.0,15,mezzo-piano,arco-normal
146,cello/cello_Gs2_1_mezzo-piano_arco-normal.mp3,cello_Gs2_1_mezzo-piano_arco-normal,17761,cello,False,G#,2.0,103.83,1,mezzo-piano,arco-normal
147,cello/cello_G3_15_pianissimo_arco-normal.mp3,cello_G3_15_pianissimo_arco-normal,26225,cello,False,G,3.0,196.0,15,pianissimo,arco-normal
148,cello/cello_As4_025_mezzo-piano_arco-normal.mp3,cello_As4_025_mezzo-piano_arco-normal,9611,cello,False,A#,4.0,466.16,025,mezzo-piano,arco-normal
149,cello/cello_E3_025_mezzo-forte_arco-col-legno-battuto.mp3,cello_E3_025_mezzo-forte_arco-col-legno-battuto,9299,cello,False,E,3.0,164.81,025,mezzo-forte,arco-col-legno-battuto
150,cello/cello_C6_15_pianissimo_arco-normal.mp3,cello_C6_15_pianissimo_arco-normal,17448,cello,False,C,6.0,1046.5,15,pianissimo,arco-normal
151,cello/cello_G2_1_fortissimo_arco-normal.mp3,cello_G2_1_fortissimo_arco-normal,15255,cello,False,G,2.0,98.0,1,fortissimo,arco-normal
152,cello/cello_A2_05_pianissimo_arco-normal.mp3,cello_A2_05_pianissimo_arco-normal,12431,cello,False,A,2.0,110.0,05,pianissimo,arco-normal
153,cello/cello_E2_025_piano_arco-normal.mp3,cello_E2_025_piano_arco-normal,10238,cello,False,E,2.0,82.41,025,piano,arco-normal
154,cello/cello_Fs2_1_mezzo-piano_molto-vibrato.mp3,cello_Fs2_1_mezzo-piano_molto-vibrato,10866,cello,False,F#,2.0,92.5,1,mezzo-piano,molto-vibrato
155,cello/cello_Ds5_025_fortissimo_arco-normal.mp3,cello_Ds5_025_fortissimo_arco-normal,7104,cello,False,D#,5.0,622.25,025,fortissimo,arco-normal
156,cello/cello_As3_15_pianissimo_arco-normal.mp3,cello_As3_15_pianissimo_arco-normal,25600,cello,False,A#,3.0,233.08,15,pianissimo,arco-normal
157,cello/cello_Ds2_05_fortissimo_arco-normal.mp3,cello_Ds2_05_fortissimo_arco-normal,9925,cello,False,D#,2.0,77.78,05,fortissimo,arco-normal
158,cello/cello_A4_025_mezzo-forte_arco-col-legno-battuto.mp3,cello_A4_025_mezzo-forte_arco-col-legno-battuto,7731,cello,False,A,4.0,440.0,025,mezzo-forte,arco-col-legno-battuto
159,cello/cello_Fs3_15_forte_arco-normal.mp3,cello_Fs3_15_forte_arco-normal,29987,cello,False,F#,3.0,185.0,15,forte,arco-normal
160,cello/cello_G5_05_forte_arco-normal.mp3,cello_G5_05_forte_arco-normal,9611,cello,False,G,5.0,783.99,05,forte,arco-normal
161,cello/cello_F3_05_mezzo-piano_arco-normal.mp3,cello_F3_05_mezzo-piano_arco-normal,14313,cello,False,F,3.0,174.61,05,mezzo-piano,arco-normal
162,cello/cello_Gs2_15_piano_arco-normal.mp3,cello_Gs2_15_piano_arco-normal,30300,cello,False,G#,2.0,103.83,15,piano,arco-normal
163,cello/cello_D2_05_forte_arco-normal.mp3,cello_D2_05_forte_arco-normal,11179,cello,False,D,2.0,73.42,05,forte,arco-normal
164,cello/cello_B5_15_forte_arco-normal.mp3,cello_B5_15_forte_arco-normal,26852,cello,False,B,5.0,987.77,15,forte,arco-normal
165,cello/cello_Gs4_05_pianissimo_arco-normal.mp3,cello_Gs4_05_pianissimo_arco-normal,9300,cello,False,G#,4.0,415.3,05,pianissimo,arco-normal
166,cello/cello_A2_15_forte_arco-normal.mp3,cello_A2_15_forte_arco-normal,29046,cello,False,A,2.0,110.0,15,forte,arco-normal
